黄楼洼,著名景点,高楼、黄花坡
灵山自然风景区,著名景点,"北京第一峰灵山,烽火台"
山海关景区,著名景点,第一关，长寿山，孟姜女庙
角山长城,著名景点,角山长城、敌台、角山寺、瑞莲捧日
老龙头,著名景点,入海石城、海神庙、靖卤台等
黄崖关长城,著名景点,黄崖水关，八卦城，八仙古洞
青山关景区,著名景点,古城堡、青山关长城、水门、监狱楼、七十二券楼
九门口长城,著名景点,珍禽观光园，九门口长城，长城隧道
黄松峪长城,景区简介,作为明清时期长城线上的重要关口，古村依长城而建，东南西三面均建有石城墙，城南建有门楼，由青砖砌筑而成，甚是雄伟。
红石门长城,景区简介,国务院1996年所立的天津界、河北界、北京界三界碑位于红石门长城的第一座敌台上，红石门长城段更是因为三省交界的特殊地理位置被市政府列为修缮与利用的重点。
将军关长城,景区简介,将军关又名将军石关，位于平谷县靠山集乡将军关村，是万里长城北京段最东端的一个关口。将军关建于明代，正关上有3层敌楼，内墙有券门可出入，门南为演武场，正关东侧是水关。现存水关东侧一座敌楼台基和一段城垣。城内有一柱形巨石，高10米有余，称“将军石”。将军关，位于金海湖镇将军关村内，西邻胡陡路，是明代长城进入北京东侧的第一座重要关口，也是目前平谷区保存状况最好的关城。其东与天津蓟县接壤，北与河北兴隆毗邻。将军关关城建于明永乐年间（1403-1424），历史上为咽喉要塞，是兵家必争之地。将军关大部分建筑已毁，现仅存关城东侧敌台遗址，关城两侧连接的长城是平谷区唯一一处以砖作为墙体建筑材料的长城段。
四座楼风景区,景区简介,因山顶上有四座明代长城敌楼(现尚存两座)而得名。
司马台长城,景区简介,司马台长城位于北京市东北部密云区北部的古北口镇司马台村北，紧邻古北水镇，距离北京120公里，属燕山山脉，司马台长城依险峻山势而筑，并以险、密、齐、巧、全五大特点著称于世。司马台长城东起望京楼，西至后川口，全长5.7公里，其中鸳鸯湖水库将该长城分为东西两段。东段有敌楼16座，西段有敌楼19座，共计35座（包括已毁水中一座）。1987年司马台长城被列入世界遗产名录，是我国唯一保留明代原貌的古建筑遗址，被联合国教科文组织确定为“原始长城”。
蟠龙山长城,景区简介,蟠龙山长城风景区位于具有燕京门户之称的密云古北口镇，建于1680年的古御道镇域内长城由卧虎山长城、蟠龙山长城、司马台长城组成。
古北口长城,景区简介,古北口长城是中国长城史上最完整的长城体系。由北齐长城和明长城共同组成，包括卧虎山、蟠龙山、金山岭和司马台4个城段。古北口是山海关、居庸关两关之间的长城要塞，为辽东平原和内蒙古通往中原地区的咽喉，历来是兵家必争之地，尤其是在辽、金、元、明、清这五朝，大大小小争夺古北口的战役从未停止过，因此长城的作用突显得尤为重要。
卧虎山长城景区,景区简介,卧虎山长城，位于北京市密云区古北口镇，始建于明朝洪武八年，全长4.75km，有敌楼134座，海拔665.22m，山势陡峭，故此尤显雄伟壮观。卧虎山山顶视野较司马台长城开阔，北有群山环抱，南有河流平川，东西长城起伏连绵，自成一色。
云蒙山长城遗址公园,景区简介,云蒙山长城遗址公园距北京市区90余公里，东沿密云水库，西临云蒙山脉。公园地处云蒙山东缘，山形韶秀天成，宛延起伏，构思精巧，群峰突起，常隐于云雾之中，素有"北国黄山"之美誉。
五座楼森林公园,景区简介,五座楼森林公园属于云蒙山系的东端，北接黑龙潭，距市区85公里，是密云水库环湖西路旅游线上的第一站。
白岭关长城风景区,景区简介,分布在海拔916米高的燕山山脉上。驻足白岭关上，北望可一览广阔的北国风光；东眺可见著名的“京东第一峰”雾灵山及南侧群峰，西临司马台长城。景区内景点密而不挤，疏而不散。
白道峪风景旅游区,景区简介,白道峪风景旅游区位于北京密云县西田各庄镇白道峪村，三面环山，东临密云水库，南接平原，西连三峪风景区，北靠云蒙山系。距北京东直门75公里，车程为1-1.5小时，距密云县城车程为12分钟。
桃源仙谷风景名胜区,景区简介,北京市桃源仙谷风景名胜区是国家AAA级景区，是生态旅游风景区，距北京90公里，东起密云水库西岸，西至观峰台顶巅，全长8公里，总面积16平方公里，景区峡谷森林茂密，潭瀑众多，山峰雄伟，环境洁美，特别是一湖六瀑十三潭，冬天冰雪有奇观，天画八峰神仙界，远望云海碧水天等80余处景观镶嵌其中，构成了世外桃源的一幅天然风景画廊。
天云山风景区,景区简介,天云山风景区距北京东直门140公里。天云山主峰海拔1149米，如若驻足主峰，似头顶蓝天、手托白云，举目远眺可一览群峰：东望可观雾灵六月雪，西可望敌楼云中耸立，雄壮的古长城蜿蜒于东西侧的群山峻岭之上。点将楼的双道长城自西侧向东延伸约2500米，合围成瓮城，城内白桦成林，青松如荫，花草芬芳，百鸟争鸣，宛若平铺在高山之巅上的一幅美丽的画卷，是一处难得的天然公园。天云山风景区是平铺在高山之巅上的一幅美丽的画卷，寓雄险、奇特、幽静、清凉于一处，给人以美的享受。神鹿石”、“鸳鸯石”、“石猴迎宾”。
慕田峪长城,景区简介,慕田峪长城位于北京市怀柔区境内，距北京城区73公里。其历史悠久，文化灿烂，在中外享有“万里长城，慕田峪独秀”的美誉。景区内山峦叠嶂，植被覆盖率达90%以上。长城全长5400米，是中国最长的长城。
青龙峡景区,景区简介,青龙峡，位于北京市怀柔区城北20公里处，距北京三元桥75公里，是集青山、绿水、古长城于一体的自然风景区。景区占地面积150公顷，南北狭长约十余华里，雄伟的水库大坝将景区分为两个部分。青龙峡，南邻风光旖旎的雁栖湖，是集田园风光、山川秀色、青山绿谷、长城古貌为一体的旅游观光、度假休闲胜地。独特的塞外气候，凉爽宜人，是人们远离闹市喧哗，寻觅山水静地，回归山野自然，旅游观光度假的最佳选择。青龙峡风景区由万里长城登城游览、苍龙峡观飞龙瀑和青龙峡水上游乐三大景区组成。
黄花城水长城,景区简介,是以奇而著称，融山川、碧水、古长城为一体的旅游休闲胜地。而这里的“三绝景”更是引人入胜，叹为观止。
神堂峪长城,景区简介,为明代长城的边关要塞之一，是石塘路长城的重镇亓连关以东的第二个关口，东连司马台，西接慕田峪长城，长7公里，有保存较好的敌楼30余座。其中长40米、宽30米、高20米的水中敌楼，坐落在神堂峪关的水中，望京楼、烽火楼雄居两山。古屯兵城堡，是戍边将士驻扎之地，为一方型小城，长宽各28米、高8米，占地6400平方米，周围尚存将士们舂米用的石臼。该地出土的“神堂峪关”石碑、匾额及三门铜炮等物在原地展出。
摩崖石刻自然风景区,景区简介,摩崖石刻景区占地面积7500亩，植被覆盖率达90%，景区内有明代兵站要塞和古长城遗址，相传明代之初，因勘察有误，一段长城修到这里截然而止，从而成为北京有名的“错长城”，俗称“耷拉边”。
鳞龙山自然风景区,景区简介,北京鳞龙山自然风景区位于北京市怀柔区九渡河镇二道关村北，以峰林地貌为特点，集齐峰怪石、雄崖峭壁、交山峡谷、瀑布、山泉、溪流为一体的自然风景区。鳞龙山景区交通方便。有三条路可通往北京，距亚运村66公里、距十三陵、幕田峪20公里、距怀柔38公里。
箭扣长城,景区简介,箭扣长城位于京郊怀柔区西北的八道河乡境内，海拔1141米，距怀柔县城约30公里，山势非常富于变化，险峰断崖之上的长城也显得更加雄奇险要。箭扣长城因整段长城蜿蜒呈英文字母“W”状，形如满弓扣箭而得名。箭扣长城是明代万里长城最著名的险段之一，是近年来各种长城画册中上镜率最高的一段，向来是长城摄影的热点。
响水湖长城风景区,景区简介,响水湖长城旅游风景区位于怀柔慕田峪长城西部，距县城28公里，总面积18平方公里，天然锦绣，集长城、古洞、山川、泉潭、飞瀑于一体，空气与山泉水质经测验均属于一级标准，是京郊又一处得天独厚、秀丽多姿的旅游圣地。响水湖并不是因为有一片很大的水域得名，而是在泉水的源头，泉涌如注，千米之外便可听到听湖水的响声，系怀柔第一大泉，故此得名“响水湖”。
河防口长城,景区简介,河防口长城，坐落于北京市怀柔区怀北镇河防口村北。据史料记载，此段长城是明代在北齐长城基础上修建，关隘设计严谨，敌台密集，工艺精细。该关所在地，自古就为兵家所注目，明穆宗时曾派河间三卫官军戍守。2012年11月，河防口长城修缮工程全线竣工，该工程是北京市历史上一次性单体修缮规模最大、投资最多的长城修缮工程。
八达岭残长城自然风景区,景区简介,八达岭古长城景区位于八达岭长城景区西南5公里，是八达岭长城的西大门。古长城旧称“残长城”，是八达岭长城的西南延伸段。由于没有经历过大规模的翻新修复，仍保持着古老的形态，伴有残缺的痕迹。为国家AA级旅游景区。
八达岭水关长城,景区简介,八达岭水关长城位于北京市西北40公里，此段长城是八达岭长城东段，是明长城的遗址，由抗倭名将戚继光督建，距今有四百余年历史，因修建中国第一条自主设计的京张铁路而截断，水关长城建于险谷口，自水门箭楼长城呈“V”字型，顺应山势而行，如巨龙似鲲鹏展翅欲飞，箭楼即是敌楼同时兼具水门功效，此种建筑方式在沿线长城中极为罕见，故名八达岭水关长城。
八达岭长城,景区简介,是中国古代伟大的防御工程万里长城的重要组成部分，是明长城的一个隘口。八达岭长城为居庸关的重要前哨，古称“居庸之险不在关而在八达岭”。
石峡关残长城,景区简介,石峡关长城又称残长城，位于八达岭长城景区西南5公里处，这里崇山峻岭、深沟险隘，长城城关相连，墩堡相望，保存原始，满是断壁残垣。已开发的残长城景区有2平方公里，这个范围内约有2000米残长城，现开放的仅100米左右。
九眼楼长城景区,景区简介,九眼楼自然风景区位于四海镇东南9公里的火焰山主峰之上，为万里长城之上建筑规模最大、规格最高的敌楼。现已开发为“九眼楼长城自然风景区”对游人开放。景区山高谷深，面积阔大，植被丰茂，环境幽静，风光壮丽。
百里山水画廊,景区简介,景区包括一环三区十二个空间节点，有淮北山水之美，黄山之松，兔耳岭之草甸，苏州之美观。涉及滨河环线112华里，“百里山水画廊”因此得名。
北京结点山,景区简介,长城北京结点山，又称清水顶结点，是明代长城的一个结点山，北京地区长城在西部的重要连结点，它在延庆西拨子南8公里。具体长城结点位于清水顶主峰（海拔1239米）北侧约200米的山峰处。
龙泉峪长城,景区简介,在十三陵东边龙泉峪的山梁上，这里有一段约5公里的长城，东西两端都是断开的。龙泉峪长城在十三陵北20多公里的山上，位于昌平、延庆、怀柔三区县交界的地方，属于延庆县管辖，在莲花山前的山梁上。龙泉峪长城是明代内长城的主线，长城由东向西自大水峪关进入怀柔之后就没怎么太大的断过，经过著名的慕田峪、箭扣、北京结、黄花城、西水峪之后延伸进了延庆县的龙泉峪。
居庸关长城景区,景区简介,居庸关，是京北长城沿线上的著名古关城，也是中国的城堡之一。“天下九塞”之一，“太行八陉”之八，国家级文物保护单位。
黄楼洼,景区简介,黄楼洼又名高楼，因山顶有一座修缮后明长城实心烽火台而得名。该山位于长峪城东北、黄楼院村西、黄台子西南，海拔1439米，西北400米相隔一敌台有圆形敌台（圆楼），这里是1937年7-8月南口战役的主战场之一，山顶有古长城遗址，且是昌平区境内海拔最高的长城遗址，同时也是北京市昌平区最高峰。当地老乡叫“高楼”，明代称“茶芽坨”，位于“黄楼院”西4里，属长峪城下七隘口之一。
灵山自然风景区,景区简介,灵山自然风景区位于北京市门头沟的西北部，距北京122公里，其顶峰海拔2303米，是北京的第一高峰，北京的屋脊。北接河北的涿鹿县；西与龙门森林公园毗邻；东与龙门涧景区相连；南与109国道相通。由于海拔高度所致，使灵山在方圆25平方公里范围内形成北京地区集断层山、褶皱山奇峰峻峭、花卉无限的风光为一体的自然风景区。
山海关景区,景区简介,山海关景区，是国内的一处旅游景点。山海关古称榆关，也作渝关，又名临闾关，因其北倚燕山，南连渤海，故得名山海关。山海关汇聚了中国古长城之精华，有“天下第一关”之称。与万里之外的嘉峪关遥相呼应，闻名天下。
角山长城,景区简介,角山是万里长城从老龙头起，越山海关，向北跨越的第一座山峰，所以人们又称它为"万里长城第一山"。
老龙头,景区简介,老龙头景区位于山海关城南5公里的临海高地上，自身形成半岛伸入渤海之中。这座呷角高地，海拔25米，依山襟海，长城耸峙海岸。
黄崖关长城,景区简介,黄崖关长城在天津市蓟州区北28公里的崇山峻岭之中。历史上，蓟州城共有守营墩台十八座，黄崖关为其一，也是最为重要的关隘。始建于北齐天保七年（556年），明代名将戚继光任蓟镇总兵时，曾重新设计、包砖大修。黄崖关长城是明代蓟镇长城的重要关隘，也是境内唯一的一座关城。
界岭口城堡,景区简介,界岭口在抚宁县城北37公里处，为喜峰口东明初32关之一，后来它与古北口、黄崖关、喜峰口、冷口问为蓟镇长城重要隘口，具有“外控辽左、内护京陵”的战略地位。
青山关景区,景区简介,青山关位于河北省唐山市迁西县北部，距县城40公里，坐落在燕山支脉，大青山腹地，万里长城从此蜿蜒而过，加之古城堡建在山脚平台上，故名青山关
金山岭长城,景区简介,在约20公里长的金山岭长城上，设有大小关隘5处，2座烽火台，还可观赏到67座形态各异的敌楼，有方形楼、圆形楼、扁形楼、拐角楼；有平顶的、船蓬的、穹顶的、四角钻天和八角藻井顶的。敌楼均为两层：下层有纵横六条拱道，可容六、七十人；上层有一间供士卒站岗放哨、遮风避雨的小房，一个个建造得精巧别致。还有挡马墙、障碍墙、射击孔、投雷孔、了望孔等，设施齐备，布局合理。
九门口长城,景区简介,万里长城—九门口全长1704米，城桥长97.4米，横跨九江河，享有“水上长城”之美称。历史上著名的“一片石”大战就发生在这里，史称“京东首关”。
黄松峪长城,长度（或敌台数）,4500米，敌台4座
司马台长城,长度（或敌台数）,5400米，敌台30座，烽火台2座
蟠龙山长城,长度（或敌台数）,5200米，敌台19座
古北口长城,长度（或敌台数）,6612米
卧虎山长城景区,长度（或敌台数）,2330米，敌台16座
云蒙山长城遗址公园,长度（或敌台数）,2540米，敌台3座，烽火台1座
白岭关长城风景区,长度（或敌台数）,2500米
桃源仙谷风景名胜区,长度（或敌台数）,明长城穿过其间，敌楼甚多
天云山风景区,长度（或敌台数）,点将楼双道长城自西侧向东延伸约2500米，合围成瓮城
慕田峪长城,长度（或敌台数）,2250米
青龙峡景区,长度（或敌台数）,大水峪关
黄花城水长城,长度（或敌台数）,1870米
箭扣长城,长度（或敌台数）,2809米
八达岭残长城自然风景区,长度（或敌台数）,1245米，开放的仅100米左右
八达岭水关长城,长度（或敌台数）,全长6800米
八达岭长城,长度（或敌台数）,3741米，敌台21座
石峡关残长城,长度（或敌台数）,2000米
九眼楼长城景区,长度（或敌台数）,4470米，规模最大、规格最高敌楼
居庸关长城景区,长度（或敌台数）,4142米
灵山自然风景区,长度（或敌台数）,沿字12—14号敌台
黄松峪长城,管理单位,林业部门
司马台长城,管理单位,司马台雾灵山国际休闲度假区管理委员会
蟠龙山长城,管理单位,村镇
古北口长城,管理单位,景区管委会（政府）
卧虎山长城景区,管理单位,村镇
云蒙山长城遗址公园,管理单位,景区管委会（政府）
五座楼森林公园,管理单位,林业部门
白岭关长城风景区,管理单位,村镇
白道峪风景旅游区,管理单位,村镇
桃源仙谷风景名胜区,管理单位,景区管委会（政府）
慕田峪长城,管理单位,景区管委会（政府）
青龙峡景区,管理单位,林业部门
黄花城水长城,管理单位,北京黄花城长城旅游开发有限责任公司
神堂峪长城,管理单位,北京神堂峪政通旅游开发有限公司
摩崖石刻自然风景区,管理单位,北京王者企业管理咨询有限公司
鳞龙山自然风景区,管理单位,村镇
响水湖长城风景区,管理单位,景区管委会（政府）
八达岭残长城自然风景区,管理单位,景区管委会（政府）
八达岭水关长城,管理单位,景区管委会（政府）
八达岭长城,管理单位,景区管委会（政府）
石峡关残长城,管理单位,村镇
九眼楼长城景区,管理单位,村镇
龙泉峪长城,管理单位,景区管委会（政府）
居庸关长城景区,管理单位,景区管委会（政府）
灵山自然风景区,管理单位,景区管委会（政府）
黄松峪长城,LABEL,景区
红石门长城,LABEL,景区
将军关长城,LABEL,景区
四座楼风景区,LABEL,景区
司马台长城,LABEL,景区
蟠龙山长城,LABEL,景区
古北口长城,LABEL,景区
卧虎山长城景区,LABEL,景区
云蒙山长城遗址公园,LABEL,景区
五座楼森林公园,LABEL,景区
白岭关长城风景区,LABEL,景区
白道峪风景旅游区,LABEL,景区
桃源仙谷风景名胜区,LABEL,景区
天云山风景区,LABEL,景区
慕田峪长城,LABEL,景区
青龙峡景区,LABEL,景区
黄花城水长城,LABEL,景区
神堂峪长城,LABEL,景区
摩崖石刻自然风景区,LABEL,景区
鳞龙山自然风景区,LABEL,景区
箭扣长城,LABEL,景区
响水湖长城风景区,LABEL,景区
河防口长城,LABEL,景区
八达岭残长城自然风景区,LABEL,景区
八达岭水关长城,LABEL,景区
八达岭长城,LABEL,景区
石峡关残长城,LABEL,景区
九眼楼长城景区,LABEL,景区
百里山水画廊,LABEL,景区
北京结点山,LABEL,景区
龙泉峪长城,LABEL,景区
居庸关长城景区,LABEL,景区
黄楼洼,LABEL,景区
灵山自然风景区,LABEL,景区
山海关景区,LABEL,景区
角山长城,LABEL,景区
老龙头,LABEL,景区
黄崖关长城,LABEL,景区
界岭口城堡,LABEL,景区
青山关景区,LABEL,景区
金山岭长城,LABEL,景区
九门口长城,LABEL,景区
城墙,别名,边墙、横墙
墙台,别名,墩台、敌台、马面
烽火台,别名,烽墩、墩台、墩堠、烽墩、烽燧、狼烟台
关城,别名,关口、关隘、主城门
卫城,别名,卫所
炮墙,别名,炮台
传烽厂,别名,传烽厂房、传烽墩
便门,别名,腹里门
实心敌台,别名,三眼楼、四眼楼等
敌楼,别名,谯楼
女墙,别名,女儿墙、宇墙、垛墙、埤堄、雉堞
垛口,别名,射洞
墙帽,别名,压顶、兀脊石
瓮城,别名,罗城
边墙,别名,边壕岭
箭楼,别名,正阳门箭楼、前门箭楼
亭候,别名,烽堠、墩堠、瞭望台、瞭望塔、望楼、监视塔
千斤闸,别名,正阳门箭楼千斤闸开关闸
壕堑,别名,护城河、城堑、壕沟
城墙,简介,古代军事防御设施，由墙体和其它辅助军事设施构成的军事防线。
空心敌台,简介,"今建空心敌台,尽通人马,冲处堵塞,其制高三、四丈不等,周围阔十二丈,有十七、八丈不等者,骑墙而立,下筑基与墙平,中层空豁,四面箭窗,上层建楼槽,环以垛口,内卫战卒。"
墙台,简介,为城墙向外凸出墙体部分用以三面防敌的建筑，是在城墙全线防御的基础上构筑的重点防御设施。
烽火台,简介,烽墩主要是接应墙外的暗哨，发现敌人后举砲，是传递军事情报的建筑物，
关城,简介,卫城是卫一级的指挥驻地。路城是路的指挥驻地。所城是千户所一级的指挥驻地。营城和寨城是专为屯兵和操练军队所设置的城池，多建于明代中前期，城址选择在长城内侧距离长城较远的依山傍河之处，利于防守，方便士兵生活。堡城是最基层单位的屯兵城，即千户所的下一级军事单位百户驻防的辖区。关城是长城防御体系的重要组成部分，是出入长城的重要交通枢纽，也是储备粮草、屯驻士兵的关防重地。
寨堡,简介,为军防所用
镇城,简介,这类城池的等级是最高的，并且驻守兵力也是最多的。九边重镇体系中的核心组成部分，还拥有着经济的功能。
路城,简介,等级低于镇城的城池，是镇城下属的各路参将或者分守所驻之地。主要是负责管理下属各堡城的日常防务工作。
卫城,简介,驻兵的城池。统领管理下属的各所城。城内可以驻扎大量兵力，可以囤积大量的粮饷。
所城,简介,屯兵。根据规模的不同，有千户所和百户所之分。
堡城,简介,长城防御体系中最基础的组成部分，规模小，驻扎人数数人到数十人不等。
炮墙,简介,"炮墙是建在敌台外侧底部,一面靠台,三面呈“]”形,墙内平扩,墙正面底部有二个洞口,两侧墙底部各有一个洞口,按敌台阔三丈比例计算,洞经约有二市尺左右,这应是置炮口,上部还有小洞八个排列于三面墙的中间,根据置洞情况判断,墙中小洞应是设置枪、铳的洞口。"
传烽厂,简介,"为挑檐房屋一间,旁立烽杆五根,杆间各有一园亭,每烽编有号数,每路自一号起以次编列至本路界止。"
战台,简介,通常构筑在城墙里边附近有利于作战的制高点上，能居高临下，支援长城线上的作战。在与城墙之间，以战墙连接，掩护战台和突入城墙之敌进行战斗。
便门,简介,建筑物的旁门或主要大门的副门。
实心敌台,简介,实心敌台不是齐墙而建，无箭窗，仅有登台顶的踏道。
敌楼,简介,供各段城守部队进行指挥瞭望传令，放置器械物资等，平时则供守城军士巡逻者遮风避雨休息之用，属于一种增强城墙防御的设施。
女墙,简介,用于城顶防护和御敌屏障，是古代城墙必备的传统防御建筑。
垛口,简介,泛指城墙上呈凹凸形的短墙。
碑刻,简介,包括摩崖石刻、官员碑、记事碑、砖文碑、敌台碑、边墙碑、粮饷碑、关碑等
九眼楼,简介,万里长城之上建筑规模最大、规格最高的敌楼
墙帽,简介,位于宇墙、女儿墙、护身墙等矮小墙体的帽部位。
瓮城,简介,在城门外（亦有在城门内侧的特例）修建的半圆形或方形的护门小城，属于中国古代城市城墙的一部分。
马道,简介,建于城台内侧的漫坡道，左右对称，用于运兵、粮草和武器。
边墙,简介,边墙是指西起和龙市土山镇，向东绵亘150余公里，终止于图们市长安镇鸡林山的防御性墙垣。
箭楼,简介,位于崇文区西北部，前门大街北端，系北京城中轴线天安门南端的重要建筑之一。于1988年1月31日被国务院列为全国重点文物保护单位。
角楼,简介,建在角台上的阁楼建筑，是城墙防御工程的重要组成设施，起瞭望和防御作用。
亭候,简介,边境上用以瞭望和监视敌情的岗亭、土堡。
屯堡,简介,在贵州省安顺市西秀区以及平坝区、镇宁县一带，居住着20余万特殊的人群。
千斤闸,简介,正阳门箭楼千斤闸始建于明朝初期，闸门为铁皮包实木，布满加固铁钉，闸门宽6米，高约6.5米，厚度9厘米，质量计算约1990公斤。开闸时，闸门升至门洞以上城台内闸槽中；关闸时，闸门从闸槽中平稳落下，形成一道“牢不可破”的屏障。
城墙,LABEL,建筑
空心敌台,LABEL,建筑
墙台,LABEL,建筑
烽火台,LABEL,建筑
关城,LABEL,建筑
寨堡,LABEL,建筑
镇城,LABEL,建筑
路城,LABEL,建筑
卫城,LABEL,建筑
所城,LABEL,建筑
堡城,LABEL,建筑
炮墙,LABEL,建筑
传烽厂,LABEL,建筑
战台,LABEL,建筑
便门,LABEL,建筑
实心敌台,LABEL,建筑
敌楼,LABEL,建筑
女墙,LABEL,建筑
垛口,LABEL,建筑
碑刻,LABEL,建筑
九眼楼,LABEL,建筑
墙帽,LABEL,建筑
瓮城,LABEL,建筑
马道,LABEL,建筑
边墙,LABEL,建筑
箭楼,LABEL,建筑
角楼,LABEL,建筑
亭候,LABEL,建筑
屯堡,LABEL,建筑
千斤闸,LABEL,建筑
壕堑,LABEL,建筑
附墙台,LABEL,建筑
龙庆仓,驻地,密云县
猪圈头仓,驻地,镇虏营城堡
顺义仓,驻地,顺义县
黄崖口仓,驻地,黄崖口关
大安口仓,驻地,大安口
永盈仓,驻地,遵化市
汉儿庄仓,驻地,汉儿庄营城堡
青山营仓,驻地,青山驻操营城堡
古北口仓,驻地,古北口关
广丰仓,驻地,石塘岭营城堡
广有仓,驻地,曹家寨营城堡
太平寨仓,驻地,太平寨营城堡
蓟州预备仓,驻地,蓟县
刘家口仓,驻地,刘家口关
台头营仓,驻地,台头营城堡
石门寨仓,驻地,石门寨营城堡
黄土岭仓,驻地,黄土岭营城堡
石匣仓,驻地,石匣营城堡
熊儿谷仓,驻地,平谷县
将军营仓,驻地,将军石营城堡
马兰谷仓,驻地,马兰谷营城堡
罗文谷仓,驻地,罗文峪关
洪山口仓,驻地,洪山口关
喜峰口仓,驻地,大喜峰口关
三屯营仓,驻地,迁西县
广储仓,驻地,白马关
广积仓,驻地,大水峪关
五重安仓,驻地,五重安营城堡
蓟州仓,驻地,蓟县
建昌营仓,驻地,建昌营城堡
燕河营仓,驻地,燕河营城堡
界岭口仓,驻地,界岭口营城堡
山海仓,驻地,山海关
丰盈仓,驻地,丰涧县
广盈仓,驻地,墙子岭营城堡
龙庆仓,LABEL,蓟镇仓附
猪圈头仓,LABEL,蓟镇仓附
顺义仓,LABEL,蓟镇仓附
黄崖口仓,LABEL,蓟镇仓附
大安口仓,LABEL,蓟镇仓附
永盈仓,LABEL,蓟镇仓附
汉儿庄仓,LABEL,蓟镇仓附
青山营仓,LABEL,蓟镇仓附
古北口仓,LABEL,蓟镇仓附
广丰仓,LABEL,蓟镇仓附
广有仓,LABEL,蓟镇仓附
太平寨仓,LABEL,蓟镇仓附
蓟州预备仓,LABEL,蓟镇仓附
刘家口仓,LABEL,蓟镇仓附
台头营仓,LABEL,蓟镇仓附
石门寨仓,LABEL,蓟镇仓附
黄土岭仓,LABEL,蓟镇仓附
石匣仓,LABEL,蓟镇仓附
熊儿谷仓,LABEL,蓟镇仓附
将军营仓,LABEL,蓟镇仓附
马兰谷仓,LABEL,蓟镇仓附
罗文谷仓,LABEL,蓟镇仓附
洪山口仓,LABEL,蓟镇仓附
喜峰口仓,LABEL,蓟镇仓附
三屯营仓,LABEL,蓟镇仓附
广储仓,LABEL,蓟镇仓附
广积仓,LABEL,蓟镇仓附
五重安仓,LABEL,蓟镇仓附
蓟州仓,LABEL,蓟镇仓附
建昌营仓,LABEL,蓟镇仓附
燕河营仓,LABEL,蓟镇仓附
界岭口仓,LABEL,蓟镇仓附
山海仓,LABEL,蓟镇仓附
丰盈仓,LABEL,蓟镇仓附
广盈仓,LABEL,蓟镇仓附
怀柔县,LABEL,地区县
密云县,LABEL,地区县
平谷县,LABEL,地区县
蓟县,LABEL,地区县
遵化市,LABEL,地区县
迁西县,LABEL,地区县
迁安县,LABEL,地区县
卢龙县,LABEL,地区县
抚宁县,LABEL,地区县
山海关区,LABEL,地区县
延庆,LABEL,地区县
昌平,LABEL,地区县
门头沟,LABEL,地区县
顺义,LABEL,地区县
怀柔县,先所在,北京市
密云县,先所在,北京市
平谷县,先所在,北京市
蓟县,先所在,天津市
遵化市,先所在,河北省唐山市
迁西县,先所在,河北省唐山市
迁安县,先所在,河北省唐山市
卢龙县,先所在,河北省秦皇岛市
抚宁县,先所在,河北省秦皇岛市
山海关区,先所在,河北省秦皇岛市
延庆,先所在,北京市
昌平,先所在,北京市
门头沟,先所在,北京市
顺义,先所在,北京市
一片石,LABEL,分路
大毛山,LABEL,分路
义院口,LABEL,分路
界岭口,LABEL,分路
青山口下,LABEL,分路
桃林口,LABEL,分路
冷口,LABEL,分路
擦崖子,LABEL,分路
榆木岭,LABEL,分路
董家口,LABEL,分路
大喜峰口,LABEL,分路
龙井儿,LABEL,分路
洪山口,LABEL,分路
罗文峪,LABEL,分路
大安口下,LABEL,分路
宽佃峪,LABEL,分路
黄崖口,LABEL,分路
将军营,LABEL,分路
镇虔营,LABEL,分路
墙子岭,LABEL,分路
曹家寨,LABEL,分路
古北口,LABEL,分路
潮河川,LABEL,分路
白马关,LABEL,分路
石塘岭,LABEL,分路
灰岭口,LABEL,分路
八达岭,LABEL,分路
石峡峪,LABEL,分路
渤海口,LABEL,分路
黄花镇,LABEL,分路
白羊口,LABEL,分路
长城谷,LABEL,分路
横岭口,LABEL,分路
镇边城,LABEL,分路
一片石,关堡寨,8
大毛山,关堡寨,9
义院口,关堡寨,11
界岭口,关堡寨,5
青山口下,关堡寨,5
桃林口,关堡寨,5
冷口,关堡寨,5
擦崖子,关堡寨,6
榆木岭,关堡寨,3
董家口,关堡寨,4
大喜峰口,关堡寨,7
龙井儿,关堡寨,8
洪山口,关堡寨,5
罗文峪,关堡寨,10
大安口下,关堡寨,7
宽佃峪,关堡寨,6
黄崖口,关堡寨,7
将军营,关堡寨,5
镇虔营,关堡寨,5
墙子岭,关堡寨,6
曹家寨,关堡寨,22
古北口,关堡寨,9
潮河川,关堡寨,9
白马关,关堡寨,11
石塘岭,关堡寨,12
一片石,边城里数,23
大毛山,边城里数,20
义院口,边城里数,18
界岭口,边城里数,42
青山口下,边城里数,44
桃林口,边城里数,27
冷口,边城里数,38
擦崖子,边城里数,47
榆木岭,边城里数,23
董家口,边城里数,28
大喜峰口,边城里数,34
龙井儿,边城里数,50
洪山口,边城里数,20
罗文峪,边城里数,63
大安口下,边城里数,28
宽佃峪,边城里数,27
黄崖口,边城里数,60
将军营,边城里数,69
镇虔营,边城里数,145
墙子岭,边城里数,86
曹家寨,边城里数,164
古北口,边城里数,35
潮河川,边城里数,92
白马关,边城里数,155
石塘岭,边城里数,92
灰岭口,边城里数,26
八达岭,边城里数,24
